wavelength,intensity,element
5876.574,0.9737,Helium
6567.548,0.8641,Hydrogen
6564.166,0.6862,Hydrogen
5871.538,0.9876,Helium
5877.376,0.9825,Helium
6560.486,0.7448,Hydrogen
5875.234,0.982,Helium
6561.416,0.7091,Hydrogen
6177.096,0.9848,Iron
6565.962,0.8145,Hydrogen
6173.35,0.3804,Iron
5871.8,0.9849,Helium
5873.364,0.9858,Helium
6560.356,0.7861,Hydrogen
6567.254,0.8567,Hydrogen
5877.232,0.9874,Helium
6170.152,0.9768,Iron
5880.718,0.9778,Helium
5874.992,0.9881,Helium
6565.93,0.8111,Hydrogen
5880.862,0.9881,Helium
5871.838,0.9869,Helium
6173.022,0.9839,Iron
6559.626,0.7722,Hydrogen
5878.922,0.9855,Helium
5872.384,0.9892,Helium
5169.608,0.9388,Magnesium
6558.782,0.8553,Hydrogen
5871.73,0.9875,Helium
5871.292,0.9521,Helium
5880.538,0.9884,Helium
6561.514,0.6977,Hydrogen
6560.134,0.8008,Hydrogen
6559.698,0.8184,Hydrogen
5877.802,0.8331,Helium
6564.436,0.7272,Hydrogen
5871.234,0.9771,Helium
5871.962,0.9871,Helium
5878.916,0.9859,Helium
5872.556,0.9896,Helium
5877.328,0.9837,Helium
6562.324,0.3706,Hydrogen
5871.002,0.9888,Helium
5879.778,0.9788,Helium
6559.374,0.8373,Hydrogen
6564.898,0.7614,Hydrogen
6566.27,0.8273,Hydrogen
6561.602,0.6865,Hydrogen
6558.578,0.8578,Hydrogen
5879.976,0.9427,Helium
6564.738,0.7512,Hydrogen
5879.016,0.9824,Helium
5872.166,0.9884,Helium
5876.232,0.9647,Helium
5874.91,0.9895,Helium
5872.536,0.9879,Helium
6560.608,0.6921,Hydrogen
5876.442,0.9783,Helium
6565.848,0.8092,Hydrogen
5172.782,0.2047,Magnesium
6566.816,0.8438,Hydrogen
5879.24,0.9854,Helium
5871.788,0.9841,Helium
3972.028,0.3515,Calcium
5878.39,0.9902,Helium
6564.524,0.7346,Hydrogen
5873.884,0.98,Helium
6173.822,0.9889,Iron
5871.826,0.9867,Helium
5880.354,0.9829,Helium
6564.082,0.6802,Hydrogen
5877.198,0.9891,Helium
5871.304,0.9521,Helium
6563.014,0.182,Hydrogen
6174.35,0.9877,Iron
5878.288,0.9877,Helium
5873.464,0.9881,Helium
6558.25,0.8638,Hydrogen
5876.848,0.9897,Helium
5877.44,0.9808,Helium
5871.48,0.9881,Helium
5876.202,0.9783,Helium
5875.782,0.9836,Helium
6561.134,0.7301,Hydrogen
6560.056,0.8062,Hydrogen
5879.586,0.9642,Helium
5878.532,0.9871,Helium
6563.662,0.6189,Hydrogen
5871.51,0.9877,Helium
6566.768,0.8423,Hydrogen
5878.554,0.9862,Helium
5872.332,0.9883,Helium
5876.522,0.9746,Helium
6561.69,0.674,Hydrogen
6566.516,0.8342,Hydrogen
5878.352,0.9897,Helium
5874.73,0.9869,Helium
5878.642,0.9875,Helium
5876.318,0.9628,Helium
5175.544,0.9626,Magnesium
5876.7,0.9871,Helium
6558.156,0.8508,Hydrogen
5878.906,0.9869,Helium
5875.412,0.9829,Helium
5878.53,0.9871,Helium
5878.622,0.987,Helium
5878.864,0.9894,Helium
5873.608,0.9857,Helium
6565.708,0.8053,Hydrogen
6558.528,0.8573,Hydrogen
6565.192,0.7798,Hydrogen
5172.726,0.085,Magnesium
6559.634,0.7836,Hydrogen
6564.516,0.7338,Hydrogen
6560.472,0.758,Hydrogen
6559.96,0.8122,Hydrogen
5873.578,0.9837,Helium
5880.09,0.9588,Helium
6564.056,0.6747,Hydrogen
5880.642,0.9833,Helium
5177.488,0.9525,Magnesium
6563.862,0.6603,Hydrogen
5878.374,0.9903,Helium
5872.784,0.9813,Helium
6567.316,0.858,Hydrogen
6563.704,0.6295,Hydrogen
5876.116,0.9719,Helium
5872.838,0.9815,Helium
6558.604,0.8576,Hydrogen
6558.766,0.8564,Hydrogen
5873.144,0.9377,Helium
6565.254,0.7835,Hydrogen
5874.134,0.9894,Helium
5873.952,0.9818,Helium
6558.282,0.8662,Hydrogen
6565.446,0.7838,Hydrogen
5871.26,0.9669,Helium
5877.77,0.8719,Helium
6566.986,0.8484,Hydrogen
5877.738,0.9419,Helium
5879.356,0.9857,Helium
5874.294,0.9895,Helium
5873.354,0.9852,Helium
6560.878,0.7561,Hydrogen
6566.994,0.8491,Hydrogen
6561.862,0.6437,Hydrogen
5878.136,0.9835,Helium
5871.488,0.9882,Helium
6565.15,0.7773,Hydrogen
6561.02,0.7454,Hydrogen
5871.012,0.9891,Helium
6559.394,0.8361,Hydrogen
5874.346,0.9877,Helium
5875.408,0.9833,Helium
5176.826,0.9413,Magnesium
6562.24,0.4643,Hydrogen
5876.078,0.977,Helium
5874.518,0.9875,Helium
5876.902,0.9906,Helium
6563.66,0.6184,Hydrogen
5874.352,0.9876,Helium
6563.622,0.6069,Hydrogen
6567.652,0.8655,Hydrogen
6175.526,0.9736,Iron
6559.43,0.8339,Hydrogen
6562.19,0.5113,Hydrogen
5876.092,0.9739,Helium
6171.612,0.9888,Iron
5880.554,0.9875,Helium
6170.056,0.9708,Iron
5872.224,0.9867,Helium
5877.456,0.9827,Helium
6562.682,0.1701,Hydrogen
6561.438,0.7067,Hydrogen
5876.234,0.9634,Helium
6561.774,0.6604,Hydrogen
5879.012,0.9826,Helium
6562.522,0.2138,Hydrogen
6562.592,0.1888,Hydrogen
6560.614,0.7004,Hydrogen
5879.852,0.9835,Helium
5876.988,0.9904,Helium
6562.556,0.2,Hydrogen
6564.744,0.7515,Hydrogen
6559.794,0.8102,Hydrogen
5876.35,0.9766,Helium
6560.37,0.7851,Hydrogen
5872.726,0.9852,Helium
6567.96,0.8731,Hydrogen
6559.298,0.8398,Hydrogen
5878.172,0.9853,Helium
5879.58,0.9623,Helium
5871.474,0.988,Helium
6564.774,0.7519,Hydrogen
5872.5,0.9877,Helium
5878.834,0.9897,Helium
6567.146,0.8533,Hydrogen
6563.882,0.6635,Hydrogen
6563.504,0.5502,Hydrogen
6562.944,0.1687,Hydrogen
5872.058,0.9883,Helium
5875.77,0.9832,Helium
6567.488,0.8616,Hydrogen
5879.446,0.9423,Helium
6560.436,0.7757,Hydrogen
6566.274,0.8274,Hydrogen
6560.94,0.7519,Hydrogen
6566.83,0.8444,Hydrogen
6563.022,0.1842,Hydrogen
5876.488,0.9807,Helium
6560.558,0.6694,Hydrogen
6562.318,0.3775,Hydrogen
5876.504,0.9785,Helium
6563.802,0.6506,Hydrogen
6560.302,0.7865,Hydrogen
6564.726,0.7505,Hydrogen
5876.922,0.991,Helium
5878.0,0.9772,Helium
6559.534,0.7507,Hydrogen
6567.84,0.8699,Hydrogen
5880.68,0.9801,Helium
6562.59,0.1894,Hydrogen
5878.308,0.9879,Helium
6567.548,0.8641,Hydrogen
5878.124,0.9827,Helium
6564.288,0.7091,Hydrogen
6563.632,0.6101,Hydrogen
6171.91,0.9818,Iron
5878.944,0.9843,Helium
6561.392,0.7113,Hydrogen
6563.324,0.4046,Hydrogen
6567.366,0.8567,Hydrogen
5874.988,0.9883,Helium
6565.9,0.8087,Hydrogen
6564.274,0.7054,Hydrogen
6558.26,0.8647,Hydrogen
6561.242,0.7265,Hydrogen
5874.052,0.9867,Helium
5874.986,0.9884,Helium
5872.26,0.9868,Helium
6564.356,0.7193,Hydrogen
6567.048,0.8514,Hydrogen
5871.512,0.9877,Helium
5879.262,0.9855,Helium
6567.142,0.8533,Hydrogen
5173.226,0.5776,Magnesium
5876.934,0.991,Helium
6564.582,0.7393,Hydrogen
5876.6,0.9805,Helium
5871.43,0.9869,Helium
5876.808,0.9898,Helium
6566.52,0.8343,Hydrogen
6567.11,0.8529,Hydrogen
6567.63,0.8656,Hydrogen
5876.656,0.9862,Helium
6565.752,0.8074,Hydrogen
6565.624,0.7979,Hydrogen
6562.786,0.1609,Hydrogen
5877.796,0.8318,Helium
5875.79,0.9838,Helium
5871.736,0.9872,Helium
5877.062,0.9883,Helium
5879.398,0.9789,Helium
6566.516,0.8342,Hydrogen
6566.32,0.8287,Hydrogen
5878.694,0.9889,Helium
5177.102,0.9663,Magnesium
5874.628,0.985,Helium
6566.6,0.8357,Hydrogen
6561.784,0.6587,Hydrogen
6563.738,0.6372,Hydrogen
6177.272,0.873,Iron
6560.524,0.7037,Hydrogen
6562.286,0.414,Hydrogen
6558.044,0.8672,Hydrogen
6564.694,0.7479,Hydrogen
5875.592,0.9786,Helium
5873.472,0.9881,Helium
5876.924,0.991,Helium
5872.74,0.9848,Helium
6170.09,0.9752,Iron
5880.346,0.9808,Helium
6565.154,0.7776,Hydrogen
5878.976,0.9839,Helium
5876.868,0.9895,Helium
6566.65,0.8374,Hydrogen
5874.258,0.9901,Helium
5878.348,0.9895,Helium
5872.772,0.9822,Helium
6558.322,0.8654,Hydrogen
5871.372,0.9799,Helium
6559.604,0.7276,Hydrogen
5879.998,0.9031,Helium
5872.374,0.9895,Helium
5876.38,0.9821,Helium
5879.052,0.9816,Helium
5874.792,0.988,Helium
6564.326,0.7155,Hydrogen
6562.244,0.4598,Hydrogen
5878.712,0.9889,Helium
6170.278,0.9713,Iron
5876.576,0.9742,Helium
5877.34,0.984,Helium
6565.966,0.8147,Hydrogen
6559.444,0.8325,Hydrogen
6566.442,0.8316,Hydrogen
6559.376,0.8372,Hydrogen
6567.13,0.8532,Hydrogen
6562.48,0.2344,Hydrogen
5879.78,0.9788,Helium
6566.722,0.8404,Hydrogen
6564.838,0.7568,Hydrogen
6564.272,0.7048,Hydrogen
5871.892,0.988,Helium
5874.274,0.99,Helium
5874.148,0.9895,Helium
5875.19,0.9775,Helium
5872.532,0.9876,Helium
6559.09,0.8463,Hydrogen
5871.32,0.9574,Helium
6559.652,0.8012,Hydrogen
6562.848,0.1606,Hydrogen
6561.11,0.7296,Hydrogen
5871.272,0.9608,Helium
5877.912,0.982,Helium
6177.102,0.9847,Iron
5875.194,0.978,Helium
6560.5,0.7282,Hydrogen
5876.862,0.9895,Helium
5874.712,0.9878,Helium
5871.084,0.9891,Helium
5878.188,0.986,Helium
5874.656,0.986,Helium
5875.53,0.9826,Helium
6567.832,0.8693,Hydrogen
5874.042,0.986,Helium
6567.958,0.873,Hydrogen
5876.468,0.9808,Helium
6558.684,0.8572,Hydrogen
6566.624,0.8369,Hydrogen
6567.774,0.8681,Hydrogen
6562.434,0.2646,Hydrogen
6561.948,0.625,Hydrogen
6564.466,0.7298,Hydrogen
5876.264,0.9443,Helium
5878.402,0.99,Helium
5876.656,0.9862,Helium
6559.788,0.8098,Hydrogen
5877.382,0.982,Helium
6562.66,0.1738,Hydrogen
6565.388,0.7836,Hydrogen
5877.166,0.9892,Helium
6561.12,0.7293,Hydrogen
6558.718,0.8573,Hydrogen
5875.24,0.9824,Helium
5879.216,0.9862,Helium
6560.716,0.7567,Hydrogen
6563.29,0.3674,Hydrogen
6566.292,0.8281,Hydrogen
6171.056,0.9676,Iron
6559.55,0.7163,Hydrogen
5872.75,0.9842,Helium
6565.35,0.7844,Hydrogen
6558.602,0.8577,Hydrogen
6562.128,0.5548,Hydrogen
5880.994,0.9836,Helium
5879.118,0.9852,Helium
5169.538,0.9242,Magnesium
6564.45,0.7285,Hydrogen
5880.002,0.8963,Helium
6173.776,0.9895,Iron
5879.556,0.9541,Helium
5874.552,0.9872,Helium
5875.842,0.9865,Helium
6566.532,0.8342,Hydrogen
5877.716,0.9614,Helium
5878.13,0.9831,Helium
6565.13,0.7762,Hydrogen
6559.092,0.8463,Hydrogen
5873.762,0.9338,Helium
5875.434,0.9812,Helium
6565.164,0.7783,Hydrogen
6567.178,0.853,Hydrogen
5876.358,0.9787,Helium
6567.422,0.857,Hydrogen
5875.752,0.9823,Helium
5878.894,0.9878,Helium
6558.948,0.8501,Hydrogen
6558.686,0.8572,Hydrogen
5879.874,0.9847,Helium
5871.384,0.9829,Helium
5172.054,0.631,Magnesium
6559.798,0.8104,Hydrogen
6566.446,0.8317,Hydrogen
5876.548,0.9709,Helium
6562.136,0.5497,Hydrogen
5171.194,0.8864,Magnesium
6559.118,0.846,Hydrogen
6567.308,0.858,Hydrogen
6565.326,0.7856,Hydrogen
5876.776,0.9889,Helium
6560.272,0.7851,Hydrogen
5873.696,0.9675,Helium
5879.394,0.9801,Helium
6561.92,0.6315,Hydrogen
6565.736,0.8065,Hydrogen
5176.382,0.9658,Magnesium
5877.444,0.9813,Helium
6561.954,0.6233,Hydrogen
6561.646,0.6803,Hydrogen
6564.546,0.7366,Hydrogen
5877.902,0.9788,Helium
5880.866,0.9877,Helium
5880.722,0.9782,Helium
5879.688,0.9786,Helium
5874.394,0.9878,Helium
5873.716,0.9551,Helium
6561.432,0.7074,Hydrogen
5173.39,0.6836,Magnesium
5876.104,0.972,Helium
5874.392,0.9878,Helium
5174.794,0.9361,Magnesium
6170.99,0.9571,Iron
5875.342,0.9877,Helium
5875.816,0.9848,Helium
5878.826,0.9898,Helium
6172.32,0.9888,Iron
6564.324,0.7153,Hydrogen
6561.36,0.7146,Hydrogen
5877.382,0.982,Helium
6566.624,0.8369,Hydrogen
6563.38,0.4546,Hydrogen
6558.95,0.8501,Hydrogen
5877.466,0.9838,Helium
5874.544,0.9872,Helium
5877.588,0.9851,Helium
5879.93,0.9791,Helium
5169.99,0.9441,Magnesium
6566.804,0.8432,Hydrogen
5171.058,0.882,Magnesium
6567.488,0.8616,Hydrogen
5873.46,0.988,Helium
6561.016,0.7458,Hydrogen
5874.762,0.9865,Helium
6564.588,0.7397,Hydrogen
5876.696,0.987,Helium
6567.956,0.873,Hydrogen
6566.57,0.8339,Hydrogen
5871.728,0.9876,Helium
5880.042,0.8867,Helium
6564.852,0.7579,Hydrogen
6558.468,0.8606,Hydrogen
6564.862,0.7587,Hydrogen
6565.398,0.7838,Hydrogen
5871.772,0.984,Helium
5872.722,0.9853,Helium
6564.294,0.7103,Hydrogen
6565.072,0.773,Hydrogen
5876.13,0.9736,Helium
5874.036,0.9853,Helium
5173.112,0.4874,Magnesium
5876.784,0.9893,Helium
5879.87,0.9847,Helium
5871.808,0.9856,Helium
5877.89,0.9732,Helium
5874.996,0.9879,Helium
5878.624,0.9871,Helium
5875.964,0.9869,Helium
6561.136,0.7303,Hydrogen
5873.496,0.9873,Helium
6559.72,0.8175,Hydrogen
5873.99,0.9821,Helium
6565.934,0.8117,Hydrogen
6567.866,0.8717,Hydrogen
5872.664,0.9878,Helium
5877.83,0.8888,Helium
6564.148,0.6885,Hydrogen
5879.586,0.9642,Helium
6564.724,0.7503,Hydrogen
6567.11,0.8529,Hydrogen
5880.942,0.9819,Helium
5877.86,0.9485,Helium
5874.418,0.9883,Helium
5872.434,0.9865,Helium
5874.62,0.9849,Helium
6559.028,0.8491,Hydrogen
6558.908,0.8492,Hydrogen
5877.12,0.9887,Helium
6566.186,0.8248,Hydrogen
5878.22,0.9873,Helium
6565.966,0.8147,Hydrogen
6561.684,0.675,Hydrogen
6562.408,0.286,Hydrogen
6566.084,0.8186,Hydrogen
5876.236,0.9621,Helium
6567.598,0.8651,Hydrogen
6562.07,0.5852,Hydrogen
6559.312,0.8393,Hydrogen
5874.194,0.9895,Helium
5876.112,0.9718,Helium
6566.098,0.8191,Hydrogen
5872.382,0.9893,Helium
6559.542,0.7324,Hydrogen
5880.608,0.9844,Helium
6565.342,0.7848,Hydrogen
5876.27,0.9423,Helium
5880.818,0.9904,Helium
6558.826,0.8512,Hydrogen
5874.192,0.9895,Helium
6560.03,0.8085,Hydrogen
5872.83,0.9813,Helium
5871.968,0.987,Helium
6566.412,0.8303,Hydrogen
5876.906,0.9908,Helium
6563.906,0.6664,Hydrogen
6176.866,0.6874,Iron
5872.446,0.9865,Helium
5872.96,0.9761,Helium
6563.074,0.201,Hydrogen
5877.832,0.894,Helium
6566.488,0.8331,Hydrogen
5880.576,0.9861,Helium
5879.938,0.9762,Helium
6559.024,0.8491,Hydrogen
5873.512,0.9864,Helium
6565.952,0.8139,Hydrogen
5877.248,0.987,Helium
6565.214,0.7811,Hydrogen
6566.956,0.8468,Hydrogen
6169.398,0.9217,Iron
5880.084,0.9524,Helium
5878.458,0.9893,Helium
6564.616,0.7417,Hydrogen
6566.218,0.8258,Hydrogen
5878.286,0.9877,Helium
6560.03,0.8085,Hydrogen
6176.398,0.9856,Iron
5874.774,0.9871,Helium
5874.84,0.989,Helium
6558.378,0.8654,Hydrogen
6561.14,0.7306,Hydrogen
6564.43,0.7264,Hydrogen
6561.884,0.6392,Hydrogen
6563.308,0.388,Hydrogen
6562.54,0.2063,Hydrogen
5875.272,0.9858,Helium
6564.554,0.7374,Hydrogen
6558.728,0.8574,Hydrogen
6559.348,0.8383,Hydrogen
5879.97,0.9517,Helium
6563.656,0.6173,Hydrogen
6558.728,0.8574,Hydrogen
5871.55,0.9875,Helium
5874.008,0.983,Helium
5879.164,0.986,Helium
6563.342,0.4227,Hydrogen
5875.124,0.9735,Helium
6173.466,0.9577,Iron
6565.27,0.7844,Hydrogen
5878.276,0.9879,Helium
6567.35,0.8569,Hydrogen
6560.576,0.6647,Hydrogen
5874.898,0.9896,Helium
6565.504,0.7748,Hydrogen
5878.87,0.9893,Helium
5880.156,0.987,Helium
5872.176,0.9883,Helium
5878.494,0.9888,Helium
6562.21,0.4927,Hydrogen
5879.756,0.9792,Helium
6566.916,0.8454,Hydrogen
5877.612,0.9817,Helium
5879.986,0.9252,Helium
5876.56,0.9715,Helium
5879.01,0.9827,Helium
5876.9,0.9906,Helium
6560.622,0.7105,Hydrogen
5876.958,0.9908,Helium
6559.792,0.81,Hydrogen
5876.564,0.9721,Helium
6558.726,0.8574,Hydrogen
5871.724,0.9878,Helium
5875.158,0.9743,Helium
6564.304,0.7122,Hydrogen
5875.764,0.983,Helium
5877.688,0.9677,Helium
6561.278,0.7225,Hydrogen
6567.002,0.8497,Hydrogen
6561.812,0.6539,Hydrogen
5879.488,0.892,Helium
5876.242,0.9579,Helium
6559.292,0.8401,Hydrogen
6565.238,0.7827,Hydrogen
5878.29,0.9877,Helium
5877.482,0.9854,Helium
6560.776,0.7607,Hydrogen
6564.832,0.7563,Hydrogen
5878.226,0.9874,Helium
6564.38,0.7213,Hydrogen
6564.02,0.6747,Hydrogen
6559.87,0.8156,Hydrogen
5873.482,0.988,Helium
5874.596,0.9857,Helium
6562.218,0.4858,Hydrogen
5876.566,0.9724,Helium
5873.152,0.931,Helium
5174.146,0.8897,Magnesium
6567.976,0.8735,Hydrogen
6567.35,0.8569,Hydrogen
5877.366,0.9831,Helium
6567.764,0.8681,Hydrogen
5877.282,0.9858,Helium
6558.79,0.8545,Hydrogen
3966.032,0.1563,Calcium
6567.552,0.8642,Hydrogen
5877.708,0.9641,Helium
5879.376,0.9838,Helium
6171.798,0.9876,Iron
5880.512,0.9885,Helium
5873.12,0.9475,Helium
6567.142,0.8533,Hydrogen
6563.612,0.6033,Hydrogen
5874.696,0.9879,Helium
5878.362,0.9901,Helium
6566.92,0.8453,Hydrogen
5878.678,0.9885,Helium
6564.912,0.7624,Hydrogen
5875.766,0.9831,Helium
6560.342,0.7871,Hydrogen
6561.996,0.6111,Hydrogen
5880.256,0.9309,Helium
6564.616,0.7417,Hydrogen
6566.292,0.8281,Hydrogen
5875.586,0.9783,Helium
6567.474,0.8605,Hydrogen
6567.866,0.8717,Hydrogen
5878.708,0.9889,Helium
6567.552,0.8642,Hydrogen
5880.832,0.9902,Helium
6564.178,0.6827,Hydrogen
6561.21,0.7296,Hydrogen
6561.796,0.6567,Hydrogen
5877.274,0.9864,Helium
5871.912,0.9884,Helium
5871.43,0.9869,Helium
6566.864,0.8453,Hydrogen
5875.51,0.9832,Helium
6560.676,0.7501,Hydrogen
5877.008,0.9898,Helium
6567.958,0.873,Hydrogen
5875.756,0.9826,Helium
5879.958,0.9639,Helium
5880.628,0.9839,Helium
5871.812,0.9859,Helium
5873.322,0.9792,Helium
6567.908,0.8716,Hydrogen
5877.314,0.9834,Helium
6565.87,0.8088,Hydrogen
5871.318,0.9565,Helium
6562.648,0.1758,Hydrogen
6565.508,0.7747,Hydrogen
5873.166,0.9096,Helium
5875.654,0.979,Helium
5874.514,0.9876,Helium
5876.314,0.9605,Helium
6561.272,0.7231,Hydrogen
6562.752,0.1623,Hydrogen
6565.41,0.7843,Hydrogen
6564.162,0.687,Hydrogen
6563.002,0.1791,Hydrogen
5876.048,0.9826,Helium
5877.402,0.9803,Helium
6562.796,0.1608,Hydrogen
6561.524,0.6965,Hydrogen
6563.22,0.2942,Hydrogen
5872.456,0.9867,Helium
6564.184,0.6801,Hydrogen
6563.406,0.4761,Hydrogen
6560.782,0.7608,Hydrogen
6564.104,0.6853,Hydrogen
5878.486,0.9891,Helium
6565.268,0.7843,Hydrogen
5871.256,0.9688,Helium
6564.612,0.7414,Hydrogen
5170.564,0.9015,Magnesium
5875.436,0.9811,Helium
5879.222,0.9859,Helium
5874.4,0.988,Helium
5871.33,0.9623,Helium
5878.632,0.9874,Helium
6563.494,0.5457,Hydrogen
5879.646,0.9789,Helium
5876.9,0.9906,Helium
6563.732,0.636,Hydrogen
5880.944,0.9821,Helium
5875.076,0.9783,Helium
5872.156,0.9886,Helium
6563.442,0.5092,Hydrogen
6562.024,0.6025,Hydrogen
6561.522,0.6967,Hydrogen
6561.654,0.6792,Hydrogen
6561.828,0.6508,Hydrogen
5877.096,0.9885,Helium
5872.672,0.9875,Helium
5877.108,0.9885,Helium
6171.356,0.9876,Iron
5880.562,0.987,Helium
5873.768,0.9341,Helium
5889.082,0.8846,Sodium
5176.436,0.9461,Magnesium
6563.05,0.1925,Hydrogen
5878.06,0.977,Helium
5873.878,0.9794,Helium
6563.438,0.5053,Hydrogen
6565.438,0.7846,Hydrogen
6566.45,0.8318,Hydrogen
6563.016,0.1826,Hydrogen
6561.808,0.6546,Hydrogen
6174.438,0.9903,Iron
6563.416,0.4852,Hydrogen
5874.628,0.985,Helium
5878.858,0.9895,Helium
5873.052,0.9655,Helium
5871.228,0.9789,Helium
5878.29,0.9877,Helium
5874.102,0.9891,Helium
5871.388,0.9836,Helium
6564.092,0.6827,Hydrogen
5878.504,0.9883,Helium
5876.308,0.9569,Helium
6566.68,0.8388,Hydrogen
6560.95,0.7511,Hydrogen
5880.248,0.939,Helium
6559.418,0.8348,Hydrogen
5873.108,0.9496,Helium
5877.23,0.9875,Helium
5873.188,0.856,Helium
6567.06,0.8517,Hydrogen
6564.968,0.7659,Hydrogen
6565.648,0.8014,Hydrogen
5877.828,0.8835,Helium
6172.13,0.9875,Iron
6564.084,0.6808,Hydrogen
6559.2,0.8425,Hydrogen
5872.926,0.9767,Helium
6168.45,0.9789,Iron
6566.776,0.8426,Hydrogen
6560.38,0.7844,Hydrogen
5875.506,0.9831,Helium
5878.93,0.9849,Helium
5876.98,0.9905,Helium
6559.848,0.8152,Hydrogen
6565.284,0.7851,Hydrogen
5880.362,0.9844,Helium
5873.124,0.9465,Helium
6559.926,0.814,Hydrogen
6559.886,0.8153,Hydrogen
6168.602,0.9794,Iron
6565.47,0.7792,Hydrogen
5880.356,0.9833,Helium
6564.872,0.7594,Hydrogen
5880.274,0.9261,Helium
6561.438,0.7067,Hydrogen
6558.654,0.8568,Hydrogen
5872.228,0.9866,Helium
6565.69,0.8044,Hydrogen
6559.228,0.8422,Hydrogen
5177.774,0.9637,Magnesium
6566.404,0.8302,Hydrogen
5878.488,0.989,Helium
6559.654,0.8027,Hydrogen
6560.6,0.6815,Hydrogen
6566.66,0.8378,Hydrogen
6563.404,0.4743,Hydrogen
6566.028,0.8174,Hydrogen
5872.678,0.9873,Helium
6565.906,0.809,Hydrogen
6558.68,0.8572,Hydrogen
6562.338,0.3554,Hydrogen
6563.27,0.3459,Hydrogen
6565.29,0.7855,Hydrogen
6562.756,0.162,Hydrogen
5877.356,0.9836,Helium
5174.304,0.8986,Magnesium
6170.042,0.9679,Iron
5871.61,0.9878,Helium
5878.538,0.987,Helium
6559.912,0.8146,Hydrogen
6561.43,0.7076,Hydrogen
6567.1,0.8526,Hydrogen
5879.228,0.9857,Helium
5877.24,0.9871,Helium
6559.788,0.8098,Hydrogen
6558.252,0.864,Hydrogen
6560.614,0.7004,Hydrogen
5879.644,0.9788,Helium
6565.5,0.7749,Hydrogen
5872.54,0.9881,Helium
6566.136,0.8217,Hydrogen
6567.53,0.8636,Hydrogen
5871.806,0.9854,Helium
6565.012,0.7686,Hydrogen
6561.08,0.736,Hydrogen
5174.628,0.9184,Magnesium
6566.37,0.83,Hydrogen
5871.15,0.9856,Helium
5880.092,0.9608,Helium
5873.97,0.9818,Helium
5873.696,0.9675,Helium
6563.054,0.1939,Hydrogen
6565.976,0.8151,Hydrogen
5880.856,0.9887,Helium
5173.386,0.6813,Magnesium
6559.536,0.746,Hydrogen
5878.162,0.9847,Helium
6564.696,0.7481,Hydrogen
5872.174,0.9883,Helium
5880.34,0.9787,Helium
5876.654,0.9862,Helium
5871.908,0.9885,Helium
6563.182,0.2612,Hydrogen
5872.636,0.9891,Helium
5880.784,0.989,Helium
6567.642,0.8656,Hydrogen
6562.116,0.5621,Hydrogen
6567.892,0.8718,Hydrogen
6561.328,0.7175,Hydrogen
6562.14,0.5471,Hydrogen
6563.56,0.5812,Hydrogen
6558.032,0.868,Hydrogen
6566.722,0.8404,Hydrogen
5873.038,0.97,Helium
6565.592,0.791,Hydrogen
5873.726,0.9484,Helium
5877.494,0.9864,Helium
5886.2,0.971,Sodium
6562.056,0.5915,Hydrogen
5871.684,0.9893,Helium
6565.756,0.8076,Hydrogen
5879.214,0.9863,Helium
6559.334,0.8386,Hydrogen
5879.468,0.9069,Helium
6567.096,0.8525,Hydrogen
6563.792,0.6487,Hydrogen
5879.73,0.9785,Helium
5879.218,0.986,Helium
5876.912,0.9908,Helium
6176.992,0.9676,Iron
5878.26,0.9881,Helium
6560.17,0.7957,Hydrogen
5872.104,0.989,Helium
5872.478,0.9875,Helium
6564.238,0.6901,Hydrogen
6563.56,0.5812,Hydrogen
5877.89,0.9732,Helium
6564.636,0.7433,Hydrogen
5875.588,0.9784,Helium
5871.818,0.9864,Helium
6563.572,0.5869,Hydrogen
6567.456,0.8591,Hydrogen
5875.108,0.9742,Helium
5874.78,0.9874,Helium
6565.196,0.78,Hydrogen
5872.936,0.9765,Helium
5872.214,0.9871,Helium
6564.738,0.7512,Hydrogen
6563.876,0.6626,Hydrogen
5872.27,0.987,Helium
5891.77,0.9419,Sodium
5876.372,0.9814,Helium
6559.906,0.8148,Hydrogen
6560.414,0.7805,Hydrogen
5872.54,0.9881,Helium
5880.17,0.9869,Helium
6562.484,0.2323,Hydrogen
5878.502,0.9884,Helium
6562.408,0.286,Hydrogen
5876.674,0.9863,Helium
6561.21,0.7296,Hydrogen
5876.578,0.9746,Helium
6560.468,0.7611,Hydrogen
6559.314,0.8393,Hydrogen
6565.702,0.8051,Hydrogen
5874.524,0.9872,Helium
5879.91,0.983,Helium
6563.008,0.1805,Hydrogen
6560.614,0.7004,Hydrogen
5878.284,0.9878,Helium
6564.768,0.7517,Hydrogen
6566.428,0.8309,Hydrogen
6565.448,0.7835,Hydrogen
5873.926,0.9814,Helium
6565.904,0.8089,Hydrogen
6565.67,0.8034,Hydrogen
6559.16,0.8445,Hydrogen
6560.578,0.6654,Hydrogen
6562.312,0.3845,Hydrogen
5879.354,0.9858,Helium
6559.168,0.8439,Hydrogen
6566.522,0.8342,Hydrogen
6559.71,0.8181,Hydrogen
6559.638,0.7883,Hydrogen
6559.68,0.8161,Hydrogen
6561.39,0.7114,Hydrogen
5878.952,0.984,Helium
5880.166,0.9871,Helium
5872.902,0.9779,Helium
6559.016,0.8491,Hydrogen
5176.594,0.6227,Magnesium
6563.474,0.5345,Hydrogen
6567.596,0.865,Hydrogen
